start,5,15000,15000,150000,819,1024,10240,19,0,48763366,90000,90000,1965542065,28050000,0,0,3,517,764320,67,100500,0,end 
start,5,15000,15000,150000,819,1024,10240,19,0,73593645,100000,100000,536397026,28050000,0,0,3,537,794320,70,105000,0,end 
start,5,15000,15000,150000,819,1024,10240,19,0,70238202,90000,90000,609990671,28050000,0,0,3,538,795820,63,94500,0,end 
start,2,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,28420000,0,0,3,206,10760,6,312,0,end 
start,5,15000,15000,150000,819,1024,10240,19,0,80304531,90000,90000,2155231115,28050000,0,0,3,560,828820,69,103500,0,end 
start,5,15000,15000,150000,819,1024,10240,19,0,105134810,100000,100000,642436248,28050000,0,0,3,602,891820,103,154500,0,end 
start,5,15000,15000,150000,819,1024,10240,19,0,87015417,80000,80000,1273245108,28050000,0,0,3,608,900820,93,139500,0,end 
start,5,15000,15000,150000,819,1024,10240,19,0,95739569,80000,80000,3361615116,28050000,0,0,3,632,936820,92,138000,0,end 
start,5,15000,15000,150000,819,1024,10240,19,0,119227671,90000,90000,287218707,28050000,0,0,3,648,960820,100,150000,0,end 
start,5,15000,15000,150000,819,1024,10240,19,0,144057950,100000,100000,287218707,28050000,0,0,3,648,960820,92,138000,0,end 
start,5,15000,15000,150000,819,1024,10240,19,0,140702507,90000,90000,2448985150,28050000,0,0,3,676,1002820,103,154500,0,end 
start,5,15000,15000,150000,819,1024,10240,19,0,180296736,110000,110000,3152497685,28050000,0,0,3,681,1010320,92,138000,0,end 
start,5,15000,15000,150000,819,1024,10240,19,0,222575320,130000,130000,2343857568,28050000,0,0,3,719,1067320,89,133500,0,end 
start,5,15000,15000,150000,819,1024,10240,19,0,223917497,120000,120000,222575320,28050000,0,0,3,746,1107820,105,157500,2,end 
start,5,15000,15000,150000,819,1024,10240,19,0,266867169,130000,130000,446492817,28050000,0,0,3,747,1109320,98,147000,2,end 
start,5,15000,15000,150000,819,1024,10240,19,0,268209346,120000,120000,0,28050000,0,0,3,764,1134820,98,147000,3,end 
start,5,15000,15000,150000,819,1024,10240,19,0,311159018,130000,130000,2413884114,28050000,0,0,3,773,1148320,74,111000,3,end 
start,5,15000,15000,150000,819,1024,10240,19,0,282973296,110000,110000,933477054,28050000,0,0,3,790,1173820,74,111000,4,end 
start,5,15000,15000,150000,819,1024,10240,19,0,278946765,100000,100000,2546759664,28050000,0,0,3,803,1193320,77,115500,5,end 
start,5,15000,15000,150000,819,1024,10240,19,0,321896437,110000,110000,2546759664,28050000,0,0,3,803,1193320,69,103500,5,end 
start,5,15000,15000,150000,819,1024,10240,19,0,364846109,120000,120000,1931378622,28050000,0,0,3,819,1217320,59,88500,7,end 
start,5,15000,15000,150000,819,1024,10240,19,0,363503932,110000,110000,729692218,28050000,0,0,3,824,1224820,47,70500,8,end 
start,5,15000,15000,150000,819,1024,10240,19,0,359477401,100000,100000,0,28050000,0,0,3,830,1233820,44,66000,9,end 
start,5,15000,15000,150000,819,1024,10240,19,0,352766515,90000,90000,5032683614,28050000,0,0,3,844,1254820,42,63000,9,end 
start,5,15000,15000,150000,819,1024,10240,19,0,372899174,90000,90000,6796516189,28050000,0,0,3,849,1262320,40,60000,9,end 
start,5,15000,15000,150000,819,1024,10240,19,0,333976033,70000,70000,1864495870,28050000,0,0,3,855,1271320,30,45000,10,end 
start,5,15000,15000,150000,819,1024,10240,19,0,289684183,50000,50000,667952066,28050000,0,0,3,858,1275820,24,36000,11,end 
start,2,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,28850000,0,0,3,444,26652,8,640,0,end 
start,5,15000,15000,150000,819,1024,10240,19,0,299079423,50000,50000,2406057164,28050000,0,0,3,864,1284820,22,33000,11,end 
start,5,15000,15000,150000,819,1024,10240,19,0,249418864,30000,30000,0,28050000,0,0,3,878,1305820,14,21000,12,end 
start,5,15000,15000,150000,819,1024,10240,19,0,223917496,20000,20000,2244769776,28050000,0,0,3,887,1319320,8,12000,12,end 
start,5,15000,15000,150000,819,1024,10240,19,0,254787573,30000,30000,2239174960,28050000,0,0,3,904,1344820,19,28500,13,end 
start,2,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,28920000,0,0,3,508,43132,14,3960,0,end 
start,5,15000,15000,150000,819,1024,10240,19,0,229286205,20000,20000,3003537679,28050000,0,0,3,907,1349320,16,24000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,0,230628382,20000,20000,4379254909,28050000,0,0,3,913,1358320,14,21000,13,end 
start,2,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,28940000,0,0,3,529,44812,16,1280,0,end 
start,2,15000,15000,150000,819,1024,10240,19,135000,26869,20000,20000,0,29050000,0,0,3,648,93616,9,13500,0,end 
start,2,15000,15000,150000,819,1024,10240,19,120000,268041,30000,30000,0,29050000,0,0,3,659,108696,12,16580,0,end 
start,2,15000,15000,150000,819,1024,10240,19,135000,0,0,0,0,29180000,0,0,3,774,166816,15,1040,0,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,29180000,0,0,3,977,1454320,30,45000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,120000,67501,20000,20000,0,29180000,0,0,3,977,1454320,22,33000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,90000,1671822,50000,50000,0,29180000,0,0,3,1036,1542820,31,46500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,75000,1965423,50000,50000,0,29180000,0,0,3,1053,1568320,39,58500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,60000,413531,30000,30000,0,29180000,0,0,3,1061,1580320,39,58500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,45000,539360,30000,30000,0,29180000,0,0,3,1067,1589320,29,43500,13,end 
start,2,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,29340000,0,0,3,847,186312,17,2652,0,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,0,0,0,0,29390000,0,0,3,1087,1619320,14,21000,13,end 
start,2,15000,15000,150000,819,1024,10240,19,135000,0,0,0,0,29390000,0,0,3,934,206792,40,4244,0,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,29440000,0,0,3,1113,1658320,18,27000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,120000,67501,20000,20000,0,29440000,0,0,3,1113,1658320,9,13500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,29630000,0,0,3,1183,1763320,7,10500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,29660000,0,0,3,1208,1800820,7,10500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,29680000,0,0,3,1238,1845820,20,30000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,120000,67501,20000,20000,0,29680000,0,0,3,1245,1856320,11,16500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,105000,0,10000,10000,0,29680000,0,0,3,1260,1878820,9,13500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,90000,0,10000,10000,0,29680000,0,0,3,1266,1887820,7,10500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,29800000,0,0,3,1323,1973320,24,36000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,29840000,0,0,3,1336,1992820,4,6000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,0,0,0,0,29880000,0,0,3,1364,2034820,0,0,13,end 
start,2,15000,15000,150000,819,1024,10240,19,135000,0,0,0,0,29940000,0,0,3,1102,215688,10,520,0,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,0,0,0,0,29940000,0,0,3,1410,2103820,14,21000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,26869,20000,20000,0,29940000,0,0,3,1420,2118820,8,12000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,0,0,0,0,29980000,0,0,3,1443,2153320,15,22500,13,end 
start,2,15000,15000,150000,819,1024,10240,19,135000,0,0,0,0,29980000,0,0,3,1114,216312,7,364,0,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,30020000,0,0,3,1475,2201320,6,9000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,0,0,0,0,30070000,0,0,3,1510,2253820,21,31500,13,end
start,5,15000,15000,150000,819,1024,10240,19,120000,12451,10000,10000,0,30070000,0,0,3,1515,2261320,2,3000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,30110000,0,0,3,1547,2309320,17,25500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,120000,67501,20000,20000,0,30110000,0,0,3,1556,2322820,18,27000,13,end 
start,2,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,30130000,0,0,3,1165,218964,5,260,0,end 
start,5,15000,15000,150000,819,1024,10240,19,105000,0,10000,10000,0,30110000,0,0,3,1569,2342320,7,10500,13,end 
start,2,15000,15000,150000,819,1024,10240,19,135000,0,0,0,0,30190000,0,0,3,1185,220004,4,208,0,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,0,0,0,0,30190000,0,0,3,1589,2372320,2,3000,13,end 
start,2,15000,15000,150000,819,1024,10240,19,135000,0,0,0,0,30260000,0,0,3,1216,221616,7,364,0,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,0,0,0,0,30260000,0,0,3,1647,2459320,19,28500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,30260000,0,0,3,1659,2477320,24,36000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,120000,125172,30000,30000,0,30260000,0,0,3,1669,2492320,17,25500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,105000,0,0,0,0,30260000,0,0,3,1685,2516320,0,0,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,30260000,0,0,3,1712,2556820,19,28500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,120000,125172,30000,30000,0,30260000,0,0,3,1716,2562820,6,9000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,30410000,0,0,3,1755,2621320,5,7500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,120000,67501,20000,20000,0,30410000,0,0,3,1771,2645320,5,7500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,105000,77986,20000,20000,0,30410000,0,0,3,1798,2685820,15,22500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,90000,0,0,0,0,30410000,0,0,3,1799,2687320,0,0,13,end 
start,2,15000,15000,150000,819,1024,10240,19,135000,0,0,0,0,30530000,0,0,3,1306,226296,3,156,0,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,30600000,0,0,3,1881,2810320,18,27000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,120000,125172,30000,30000,0,30600000,0,0,3,1904,2844820,24,36000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,30780000,0,0,3,2003,2993320,18,27000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,120000,125172,30000,30000,0,30780000,0,0,3,2006,2997820,4,6000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,105000,156629,30000,30000,0,30780000,0,0,3,2029,3032320,27,40500,13,end 
start,2,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,30810000,0,0,3,1403,231340,6,312,0,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,30880000,0,0,3,2077,3104320,9,13500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,120000,67501,20000,20000,0,30880000,0,0,3,2083,3113320,7,10500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,105000,77986,20000,20000,0,30880000,0,0,3,2095,3131320,2,3000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,26869,20000,20000,0,30970000,0,0,3,2136,3192820,8,12000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,120000,268041,30000,30000,0,30970000,0,0,3,2138,3195820,2,3000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,31040000,0,0,3,2199,3287320,22,33000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,120000,67501,20000,20000,0,31040000,0,0,3,2200,3288820,14,21000,13,end 
start,2,15000,15000,150000,819,1024,10240,19,135000,41287,30000,30000,0,31060000,0,0,3,1477,235188,1,52,0,end 
start,5,15000,15000,150000,819,1024,10240,19,105000,77986,20000,20000,0,31040000,0,0,3,2217,3314320,15,22500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,31130000,0,0,3,2257,3374320,18,27000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,120000,67501,20000,20000,0,31130000,0,0,3,2257,3374320,2,3000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,31190000,0,0,3,2302,3441820,14,21000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,120000,9830,10000,10000,0,31190000,0,0,3,2328,3480820,23,34500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,105000,122551,30000,30000,0,31190000,0,0,3,2336,3492820,15,22500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,90000,154008,30000,30000,0,31190000,0,0,3,2340,3498820,11,16500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,26869,20000,20000,0,31330000,0,0,3,2432,3636820,21,31500,13,end 
start,2,15000,15000,150000,819,1024,10240,19,135000,26869,20000,20000,0,31350000,0,0,3,1604,241792,9,468,0,end 
start,5,15000,15000,150000,819,1024,10240,19,120000,0,10000,10000,0,31330000,0,0,3,2441,3650320,6,9000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,31400000,0,0,3,2466,3687820,6,9000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,31420000,0,0,3,2485,3716320,9,13500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,120000,67501,20000,20000,0,31420000,0,0,3,2497,3734320,12,18000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,31480000,0,0,3,2541,3800320,15,22500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,120000,9830,10000,10000,0,31480000,0,0,3,2563,3833320,13,19500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,105000,64880,20000,20000,0,31480000,0,0,3,2563,3833320,5,7500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,90000,75365,20000,20000,0,31480000,0,0,3,2591,3875320,16,24000,13,end 
start,2,15000,15000,150000,819,1024,10240,19,135000,0,0,0,0,31670000,0,0,3,1721,247876,19,988,0,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,0,0,0,0,31670000,0,0,3,2651,3965320,20,30000,13,end 
start,2,15000,15000,150000,819,1024,10240,19,135000,55705,40000,40000,0,31740000,0,0,3,1734,248552,12,624,0,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,0,0,0,0,31740000,0,0,3,2683,4013320,31,46500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,120000,41287,30000,30000,0,31740000,0,0,3,2683,4013320,7,10500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,55705,40000,40000,0,31800000,0,0,3,2724,4074820,8,12000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,120000,0,20000,20000,0,31800000,0,0,3,2755,4121320,22,33000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,105000,15073,30000,30000,0,31800000,0,0,3,2763,4133320,22,33000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,90000,0,20000,20000,0,31800000,0,0,3,2773,4148320,15,22500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,31920000,0,0,3,2803,4193320,13,19500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,120000,67501,20000,20000,0,31920000,0,0,3,2812,4206820,6,9000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,31970000,0,0,3,2846,4257820,15,22500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,120000,67501,20000,20000,0,31970000,0,0,3,2876,4302820,20,30000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,105000,0,10000,10000,0,31970000,0,0,3,2877,4304320,13,19500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,32050000,0,0,3,2901,4340320,4,6000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,32080000,0,0,3,2929,4382320,8,12000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,120000,9830,10000,10000,0,32080000,0,0,3,2954,4419820,16,24000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,105000,64880,20000,20000,0,32080000,0,0,3,2962,4431820,16,24000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,41287,30000,30000,0,32210000,0,0,3,3022,4521820,4,6000,13,end 
start,2,15000,15000,150000,819,1024,10240,19,135000,0,0,0,0,32310000,0,0,3,1939,259212,7,364,0,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,0,0,0,0,32310000,0,0,3,3091,4625320,16,24000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,0,0,0,0,32340000,0,0,3,3113,4658320,13,19500,13,end 
start,2,15000,15000,150000,819,1024,10240,19,135000,26869,20000,20000,0,32340000,0,0,3,1946,259576,5,260,0,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,0,0,0,0,32340000,0,0,3,3125,4676320,25,37500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,120000,41287,30000,30000,0,32340000,0,0,3,3129,4682320,4,6000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,0,0,0,0,32440000,0,0,3,3173,4748320,18,27000,13,end 
start,2,15000,15000,150000,819,1024,10240,19,135000,0,0,0,0,32440000,0,0,3,1985,261604,19,988,0,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,26869,20000,20000,0,32440000,0,0,3,3175,4751320,4,6000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,0,0,0,0,32470000,0,0,3,3196,4782820,16,24000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,32520000,0,0,3,3249,4862320,20,30000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,120000,125172,30000,30000,0,32520000,0,0,3,3258,4875820,13,19500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,105000,0,10000,10000,0,32520000,0,0,3,3275,4901320,5,7500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,32590000,0,0,3,3291,4925320,5,7500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,32650000,0,0,3,3349,5012320,28,42000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,120000,182844,40000,40000,0,32650000,0,0,3,3349,5012320,4,6000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,26869,20000,20000,0,32750000,0,0,3,3411,5105320,13,19500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,120000,268041,30000,30000,0,32750000,0,0,3,3422,5121820,16,24000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,105000,0,10000,10000,0,32750000,0,0,3,3435,5141320,5,7500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,120000,9830,10000,10000,0,32820000,0,0,3,3472,5196820,17,25500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,32870000,0,0,3,3500,5238820,12,18000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,32900000,0,0,3,3520,5268820,8,12000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,32930000,0,0,3,3552,5316820,15,22500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,32960000,0,0,3,3567,5339320,6,9000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,32990000,0,0,3,3595,5381320,9,13500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,33020000,0,0,3,3633,5438320,22,33000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,120000,125172,30000,30000,0,33020000,0,0,3,3648,5460820,21,31500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,90000,655,20000,20000,0,33020000,0,0,3,3674,5499820,22,33000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,75000,15728,30000,30000,0,33020000,0,0,3,3683,5513320,15,22500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,60000,0,20000,20000,0,33020000,0,0,3,3695,5531320,19,28500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,45000,655,20000,20000,0,33020000,0,0,3,3709,5552320,16,24000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,30000,0,0,0,0,33020000,0,0,3,3709,5552320,0,0,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,26869,20000,20000,0,33020000,0,0,3,3743,5603320,17,25500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,0,0,0,0,33200000,0,0,3,3770,5643820,20,30000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,120000,12451,10000,10000,0,33200000,0,0,3,3781,5660320,6,9000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,33300000,0,0,3,3851,5765320,11,16500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,120000,9830,10000,10000,0,33300000,0,0,3,3863,5783320,6,9000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,105000,7209,10000,10000,0,33300000,0,0,3,3881,5810320,16,24000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,90000,62259,20000,20000,0,33300000,0,0,3,3883,5813320,10,15000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,26869,20000,20000,0,33370000,0,0,3,3919,5867320,13,19500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,120000,0,10000,10000,0,33370000,0,0,3,3929,5882320,15,22500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,105000,13762,20000,20000,0,33370000,0,0,3,3955,5921320,25,37500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,90000,16383,20000,20000,0,33370000,0,0,3,3964,5934820,17,25500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,75000,76676,30000,30000,0,33370000,0,0,3,3981,5960320,10,15000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,60000,108133,30000,30000,0,33370000,0,0,3,3989,5972320,10,15000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,45000,0,10000,10000,0,33370000,0,0,3,4012,6006820,16,24000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,30000,13762,20000,20000,0,33370000,0,0,3,4017,6014320,5,7500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,15000,0,10000,10000,0,33370000,0,0,3,4041,6050320,21,31500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,0,13762,20000,20000,0,33370000,0,0,3,4047,6059320,10,15000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,0,16383,20000,20000,275240,33370000,0,0,3,4067,6089320,22,33000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,0,19004,20000,20000,635666,33370000,0,0,3,4089,6122320,28,42000,13,end 
start,2,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,33580000,0,0,3,2431,284796,6,312,0,end 
start,5,15000,15000,150000,819,1024,10240,19,0,79297,30000,30000,635666,33370000,0,0,3,4089,6122320,11,16500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,0,110754,30000,30000,1428636,33370000,0,0,3,4099,6137320,13,19500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,0,0,20000,20000,1428636,33370000,0,0,3,4099,6137320,5,7500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,0,0,10000,10000,0,33370000,0,0,3,4119,6167320,17,25500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,0,0,10000,10000,0,33370000,0,0,3,4135,6191320,8,12000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,0,13762,20000,20000,0,33370000,0,0,3,4142,6201820,7,10500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,0,0,10000,10000,330288,33370000,0,0,3,4168,6240820,17,25500,13,end 
start,5,15000,15000,150000,819,1024,10240,19,0,13762,20000,20000,0,33370000,0,0,3,4169,6242320,10,15000,13,end 
start,2,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,33700000,0,0,3,2483,287500,8,416,0,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,0,0,0,0,33750000,0,0,3,4223,6323320,22,33000,13,end 
start,5,15000,15000,150000,819,1024,10240,19,135000,12451,10000,10000,0,33780000,0,0,3,4235,6341320,2,3000,13,end 
