,burst_allowance,drop_prob,current_qdelay,qdelay_old,accu_prob,measurement_start,tot_pkts,tot_bytes,length,len_bytes,drops,ecn,action,reward
0,0.0,-0.9999839639881622,-1.25,0.0833333333333333,0.0,0.0711554447215295,0.1274363186153129,0.1117850297139393,0.3289902280130293,0.2345121423229818,0.0088495575221238,0.0,-0.7033884737693663,-1.25
1,0.0,-0.7031982975994429,-1.25,0.0833333333333333,0.142752612848591,0.0997921862011637,0.2558042609527078,0.2135630564496434,0.2084690553745928,0.1756012122643366,0.0619469026548672,0.0,0.3794931003911799,-11.875
2,0.0,0.3789001919802697,-11.875,0.7916666666666667,0.1070133318315347,0.9191188694929342,0.0583980975262938,0.0741302354932829,0.2996742671009772,0.3394733734797496,0.0752212389380531,1.0,-1.0,-0.0
3,0.3333333333333333,-1.0,-0.0,0.0,0.0,0.9985453034081462,0.1370957856284782,0.0277735877845504,0.0,0.0,0.0,0.0,-1.0,-0.0
4,0.3333333333333333,-1.0,-0.0,0.0,0.0,0.9985453034081462,0.1370957856284782,0.0277735877845504,0.0,0.0,0.0,0.0,0.8038090186161527,-11.5625
5,0.0,0.7572602626373282,-11.5625,0.7708333333333334,0.0,0.9191188694929342,0.0594032704895927,0.075405200447295,0.1530944625407166,0.1734266147124808,0.1106194690265486,1.0,-0.8643025318144311,-3.4375
6,0.0,-0.8639312730732613,-3.4375,0.2291666666666666,0.197860246814339,0.6203657522859518,0.2422712005687808,0.3057945602324541,0.2964169381107492,0.3357834455071437,0.0995575221238938,0.0,-0.2549701769773245,-5.0
7,0.0,-0.2550914311890819,-5.0,0.3333333333333333,0.1057963518955311,0.6479634247714048,0.3413665449018118,0.4300465496960608,0.1400651465798045,0.1586669028220569,0.1946902654867256,0.0,-0.11785784644563041,-7.5
8,0.0,-0.1175838551633206,-7.5,0.5,0.4708945335850097,0.8738570241064005,0.0586922944911618,0.0745033959676279,0.2768729641693811,0.3136438776715078,0.0508849557522123,0.0,-0.8714895752967559,-4.0625
9,0.0,-0.8717149885817415,-4.0625,0.2708333333333333,0.0404761045225472,0.2245220282626766,0.0750202260413346,0.0621599937972436,0.1791530944625407,0.1365076553705671,0.1172566371681416,0.0,-0.31114603019738013,-5.9375
10,0.0,-0.310910419651325,-5.9375,0.3958333333333333,0.1035903850457749,0.0288029925187032,0.1298144107479957,0.1137245934727599,0.3843648208469055,0.2582949580824182,0.077433628318584,0.0,-0.46436391141554517,-6.5625
11,0.0,-0.4631001699316588,-6.5625,0.4375,0.4839075299523936,0.8738570241064005,0.0564367844271739,0.0716424989976495,0.3745928338762215,0.4243417168496871,0.0154867256637168,0.0,-0.9961027633093708,-0.9375
12,0.0,-0.9961036563126432,-0.9375,0.0625,0.2783188637346417,0.9191188694929342,0.0458702101056657,0.0582398186274245,0.0651465798045602,0.0737985594521195,0.0,1.0,0.4556398883024374,-12.1875
13,0.0,0.4629802076818383,-12.1875,0.8125,0.1070133318315347,0.9191188694929342,0.0583980975262938,0.0741302354932829,0.2442996742671009,0.2767445979454481,0.0752212389380531,1.0,-0.7682392530197467,-1.875
14,0.0,-0.767631070490313,-1.875,0.125,0.1182296666422427,0.9908977556109726,0.1884821888254186,0.2386928437357343,0.0553745928338762,0.0627287755343015,0.3761061946902654,1.0,-0.6742594872419736,-4.6875
15,0.0,-0.6747076166211559,-4.6875,0.3125,0.3015958001933081,0.8776392352452203,0.0075020226041334,0.0095734734315961,0.1498371335504886,0.1697366867398748,0.0044247787610619,1.0,-0.5428447312801584,-4.6875
16,0.0,-0.54344421087363,-4.6875,0.3125,0.438192094498142,0.0288029925187032,0.125989850204712,0.1106053865299848,0.3485342019543974,0.2915239894517258,0.0353982300884955,0.0,0.036891021181314765,-9.0625
17,0.0,0.0372770221147746,-9.0625,0.6041666666666667,0.2418631857049343,0.6661263507896924,0.366790065949153,0.4621157120876214,0.022801302931596,0.0258294958082418,0.2588495575221239,0.0,-0.6847466915061696,-7.5
