,burst_allowance,drop_prob,current_qdelay,qdelay_old,accu_prob,measurement_start,tot_pkts,tot_bytes,length,len_bytes,drops,ecn,action,reward
0,0.2222222222222222,-0.9999692102308264,-1.25,0.0833333333333333,0.0,0.7790108063175394,0.6288705288190443,0.7904038881662936,0.0651465798045602,0.0737985594521195,0.3938053097345133,0.0,-1.0,-0.0
1,0.3333333333333333,-1.0,-0.0,0.0,0.0,0.9985453034081462,0.1370957856284782,0.0277735877845504,0.0,0.0,0.0,0.0,0.628409566564453,-12.8125
2,0.0,0.6311402390849754,-12.8125,0.8541666666666667,0.0,0.9191188694929342,0.0590355242835078,0.0749387498543637,0.1889250814332247,0.2140158224111465,0.0995575221238938,1.0,-1.0,-0.0
3,0.3333333333333333,-1.0,-0.0,0.0,0.0,0.9985453034081462,0.1370957856284782,0.0277735877845504,0.0,0.0,0.0,0.0,0.3021748203221213,-6.25
4,0.0,0.3041299753027946,-6.25,0.4166666666666667,0.1047088257654734,0.8738570241064005,0.0609232881414106,0.0773331962314109,0.1498371335504886,0.1697366867398748,0.1238938053097345,0.0,-1.0,-0.0
5,0.3333333333333333,-1.0,-0.0,0.0,0.0,0.9985453034081462,0.1370957856284782,0.0277735877845504,0.0,0.0,0.0,0.0,0.005932512629797923,-9.0625
6,0.0,0.0058393884706675,-9.0625,0.6041666666666667,0.0,0.9335827098919368,0.0907107308342935,0.1146791794284093,0.3583061889250814,0.4058920769866572,0.1969026548672566,1.0,-1.0,-0.0
7,0.3333333333333333,-1.0,-0.0,0.0,0.0,0.9985453034081462,0.1370957856284782,0.0277735877845504,0.0,0.0,0.0,0.0,0.2789707454881343,-7.8125
8,0.0,0.2720803656317585,-7.8125,0.5208333333333334,0.0984625905805611,0.483458021612635,0.0316752065507857,0.0402347842780028,0.1986970684039088,0.2250856063289644,0.1238938053097345,1.0,-0.8226443965414268,-4.0625
9,0.0,-0.8229060825458667,-4.0625,0.2708333333333333,0.0119150464083588,0.944139650872818,0.1053470298364755,0.1332439130270736,0.247557003257329,0.280434525918054,0.3561946902654867,1.0,-1.0,-0.0
10,0.3333333333333333,-1.0,-0.0,0.0,0.0,0.9985453034081462,0.1370957856284782,0.0277735877845504,0.0,0.0,0.0,0.0,0.17839518164802465,-6.25
11,0.0,0.1819512017523377,-6.25,0.4166666666666667,0.0878826783353075,0.8738570241064005,0.0603839270391527,0.0766490686951117,0.2182410423452769,0.2472251741646003,0.1017699115044247,0.0,-1.0,-0.0
12,0.3333333333333333,-1.0,-0.0,0.0,0.0,0.9985453034081462,0.1370957856284782,0.0277735877845504,0.0,0.0,0.0,0.0,-0.04773746012489638,-9.0625
13,0.0,-0.0468029935867938,-9.0625,0.6041666666666667,0.2418631857049343,0.6661263507896924,0.366790065949153,0.4621157120876214,0.0749185667752443,0.0848683433699374,0.2588495575221239,0.0,-0.8242442043626167,-2.8125
14,0.0,-0.8242442139796224,-2.8125,0.1875,0.2594886266080246,0.483458021612635,0.0211821814704944,0.0269253940263642,0.2117263843648208,0.2398453182193883,0.0,1.0,-0.05916936771034034,-7.8125
15,0.0,-0.0643474643030832,-7.8125,0.5208333333333334,0.0715321281211501,0.1658769742310889,0.041040476599083,0.0521137675069273,0.1954397394136807,0.2213956783563584,0.0309734513274336,1.0,-0.8809053557537615,-3.125
