,burst_allowance,drop_prob,current_qdelay,qdelay_old,accu_prob,measurement_start,tot_pkts,tot_bytes,length,len_bytes,drops,ecn,action,reward
0,1.0,-0.9999878127093088,-0.3125,0.0208333333333333,0.0,0.027431421446384,0.098065654955993,0.0852725170213004,0.0390879478827361,0.0335931042626047,0.0,0.0,0.41915604813643176,-12.1875
1,0.0,0.420940199831054,-12.1875,0.8125,0.1070133318315347,0.9191188694929342,0.0583980975262938,0.0741302354932829,0.2866449511400651,0.3247136615893257,0.0752212389380531,1.0,-1.0,-0.0
2,0.3333333333333333,-1.0,-0.0,0.0,0.0,0.9985453034081462,0.1370957856284782,0.0277735877845504,0.0,0.0,0.0,0.0,0.42354408908675534,-12.1875
3,0.0,0.420940199831054,-12.1875,0.8125,0.1070133318315347,0.9191188694929342,0.0583980975262938,0.0741302354932829,0.2866449511400651,0.3247136615893257,0.0752212389380531,1.0,-1.0,-0.0
4,0.3333333333333333,-1.0,-0.0,0.0,0.0,0.9985453034081462,0.1370957856284782,0.0277735877845504,0.0,0.0,0.0,0.0,-0.29330020319305056,-5.625
5,0.0,-0.293831666706649,-5.625,0.375,0.1103208440178412,0.0288029925187032,0.1300350584716467,0.1140044638285186,0.3811074918566775,0.2617290510489235,0.0840707964601769,0.0,-0.5541101609727623,-3.125
6,0.0,-0.5541569225908003,-3.125,0.2083333333333333,0.1206329693920954,0.5531587697423109,0.0427075927333349,0.0542283435282157,0.1270358306188925,0.143907190931633,0.0575221238938053,0.0,0.06324024139723516,-6.875
7,0.0,0.0618803263778373,-6.875,0.4583333333333333,0.0,0.483458021612635,0.0314055259996567,0.0398927205098533,0.3583061889250814,0.4058920769866572,0.1150442477876106,1.0,-0.1320415902154516,-4.6875
8,0.0,-0.1326624799970683,-4.6875,0.3125,0.0,0.1658769742310889,0.041923067493687,0.0532332489299623,0.1074918566775244,0.1217676230959971,0.0530973451327433,1.0,-0.75457370139761,-4.6875
9,0.0,-0.7540663428603076,-4.6875,0.3125,0.2262902144097624,0.1658769742310889,0.0381230233641423,0.0484132594696726,0.3517915309446254,0.3985122210414452,0.0,1.0,-1.0,-0.0
10,0.3333333333333333,-1.0,-0.0,0.0,0.0,0.9985453034081462,0.1370957856284782,0.0277735877845504,0.0,0.0,0.0,0.0,0.42512937357126745,-8.4375
11,0.0,0.4262394650208696,-8.4375,0.5625,0.0,0.9335827098919368,0.0942410944127093,0.1191571051205494,0.250814332247557,0.28412445389066,0.3053097345132743,1.0,-0.61834918876254,-0.625
12,0.0,-0.6182163577845998,-0.625,0.0416666666666666,0.4825406087405906,0.8776392352452203,0.0121846576282821,0.0155129443149209,0.01628664495114,0.0184496398630298,0.0442477876106194,1.0,-1.0,-0.0
13,0.3333333333333333,-1.0,-0.0,0.0,0.0,0.9985453034081462,0.1370957856284782,0.0277735877845504,0.0,0.0,0.0,0.0,-0.3813943961715801,-6.25
14,0.0,-0.3827022498300948,-6.25,0.4166666666666667,0.0920967628451607,0.9908977556109726,0.1932628895045232,0.2447567014438408,0.3420195439739414,0.3874424371236273,0.411504424778761,1.0,-0.4541856150397128,-4.6875
15,0.0,-0.4531097697942701,-4.6875,0.3125,0.1212371458394659,0.483458021612635,0.027924195248719,0.035476988230104,0.4625407166123779,0.5239697721100484,0.0486725663716814,1.0,-0.9251063520545401,-3.125
16,0.0,-0.9263793146954304,-3.125,0.2083333333333333,0.0893166416202868,0.7088528678304239,0.43587731986565,0.5474117382188055,0.1335504885993485,0.1512870468768449,0.2831858407079646,0.0,-0.2998792766158904,-0.9375
17,0.0,-0.2997589409987705,-0.9375,0.0625,0.0,0.6479634247714048,0.3440388339993626,0.4334360906713613,0.006514657980456,0.0073798559452119,0.245575221238938,0.0,0.330463051757211,-12.1875
18,0.0,0.3368601841294854,-12.1875,0.8125,0.2072962046910031,0.9191188694929342,0.0583000318713378,0.0740058486685012,0.3061889250814332,0.3468532294249616,0.0707964601769911,1.0,-0.6806259781543682,-6.5625
19,0.0,-0.6821782848646687,-6.5625,0.4375,0.1536285592665447,0.0997921862011637,0.2505577484125622,0.2093098562876088,0.3192182410423453,0.2939347423938284,0.0110619469026548,0.0,-0.8202232520399884,-2.1875
20,0.0,-0.8205326098861263,-2.1875,0.1458333333333333,0.0856179149535795,0.7515378221113882,0.5692466106058005,0.7160975209291198,0.2084690553745928,0.2361553902467823,0.329646017699115,0.0,-1.0,-0.0
21,0.3333333333333333,-1.0,-0.0,0.0,0.0,0.9985453034081462,0.1370957856284782,0.0277735877845504,0.0,0.0,0.0,0.0,-0.5244789221569315,-9.0625
22,0.0,-0.5263218328900969,-9.0625,0.6041666666666667,0.2418631857049343,0.6661263507896924,0.366790065949153,0.4621157120876214,0.3876221498371335,0.4391014287401109,0.2588495575221239,0.0,-0.6025288545849701,-5.0
23,0.0,-0.6029850653806668,-5.0,0.3333333333333333,0.1850033040290884,0.1658769742310889,0.0394223932923092,0.0500613848980297,0.3485342019543974,0.3948222930688392,0.0088495575221238,1.0,-0.07363195406084655,-6.875
24,0.0,-0.0735437162651473,-6.875,0.4583333333333333,0.0782625870932165,0.1658769742310889,0.041555321287602,0.052766798337031,0.1954397394136807,0.2213956783563584,0.0420353982300884,1.0,-1.0,-0.0
25,0.3333333333333333,-1.0,-0.0,0.0,0.0,0.9985453034081462,0.1370957856284782,0.0277735877845504,0.0,0.0,0.0,0.0,0.1672932189200795,-11.5625
26,0.0,0.1687001527263483,-11.5625,0.7708333333333334,0.0901871844013687,0.9191188694929342,0.0581039005614258,0.0737570750189379,0.3973941368078176,0.4501712126579288,0.0641592920353982,1.0,-1.0,-0.0
27,0.3333333333333333,-1.0,-0.0,0.0,0.0,0.9985453034081462,0.1370957856284782,0.0277735877845504,0.0,0.0,0.0,0.0,0.6824790465959419,-12.5
28,0.0,0.6731802469357595,-12.5,0.8333333333333334,0.0,0.9191188694929342,0.0590845571109858,0.0750009432667545,0.1628664495114006,0.1844963986302987,0.1017699115044247,1.0,-1.0,-0.0
29,0.3333333333333333,-1.0,-0.0,0.0,0.0,0.9985453034081462,0.1370957856284782,0.0277735877845504,0.0,0.0,0.0,0.0,0.6099187579893678,-12.5
30,0.0,0.5891002312341911,-12.5,0.8333333333333334,0.0,0.9191188694929342,0.0586677780774228,0.0744722992614324,0.1726384364820847,0.1955661825481166,0.0862831858407079,1.0,-0.8594129526256357,-2.1875
31,0.0,-0.8593780519385379,-2.1875,0.1458333333333333,0.0441848616085295,0.7088528678304239,0.4380592806884209,0.5501793450701977,0.1140065146579804,0.1291474790412091,0.2898230088495575,0.0,0.03567986734024281,-7.1875
32,0.0,0.0342915714704652,-7.1875,0.4791666666666667,0.0,0.483458021612635,0.0314055259996567,0.0398927205098533,0.3713355048859935,0.4206517888770811,0.1150442477876106,1.0,-0.6388584795046149,-3.75
33,0.0,-0.638623106365022,-3.75,0.25,0.0512298877111447,0.6203657522859518,0.2458015641471965,0.3102724859245942,0.1954397394136807,0.2213956783563584,0.1216814159292035,0.0,-0.7388640702502758,-4.0625
34,0.0,-0.7391012670462296,-4.0625,0.2708333333333333,0.3557580883760107,0.9191188694929342,0.0541567579494471,0.0687505053214756,0.504885993485342,0.571938835753926,0.0,1.0,-0.6340043531429,-3.125
35,0.0,-0.6349422969348004,-3.125,0.2083333333333333,0.1776338020586355,0.9908977556109726,0.1918409375076613,0.2429530924845065,0.3387622149837134,0.3837525091510213,0.3960176991150442,1.0,-0.41488820864615067,-6.875
36,0.0,-0.4145606900371752,-6.875,0.4583333333333333,0.2006646961310325,0.9335827098919368,0.0887984505626516,0.1122536363451668,0.4267100977198697,0.4833805644113826,0.161504424778761,1.0,-0.9706586041020189,-2.5
37,0.0,-0.970605486208989,-2.5,0.1666666666666666,0.1074984869990937,0.9908977556109726,0.182647282355537,0.231291827661225,0.1335504885993485,0.1512870468768449,0.3650442477876106,1.0,-0.8686938129664548,-5.3125
38,0.0,-0.8686294682511575,-5.3125,0.3541666666666667,0.0,0.6583125519534497,0.3594106254137145,0.4528736880817935,0.2019543973941368,0.2287755343015704,0.247787610619469,0.0,-0.8559693602673066,-3.75
39,0.0,-0.8557793498645392,-3.75,0.25,0.2150827565859292,0.9296758104738154,0.0661452842678173,0.0839567946510348,0.1074918566775244,0.1217676230959971,0.1482300884955752,1.0,-0.07732865317721888,-3.125
