,burst_allowance,drop_prob,current_qdelay,qdelay_old,accu_prob,measurement_start,tot_pkts,tot_bytes,length,len_bytes,drops,ecn,action,reward
772,0.0,-0.9293442326277628,-1.875,0.125,0.1971963961262984,0.483458021612635,0.0177498835470347,0.0225718551590057,0.1074918566775244,0.1217676230959971,0.0,1.0,-0.7461131685004924,-0.625
773,0.0,-0.7465520554508591,-0.625,0.0416666666666666,0.3651139365684479,0.0997921862011637,0.253818431439849,0.2116746156758081,0.0390879478827361,0.0193450623843822,0.0486725663716814,0.0,-0.29031366107426937,-8.4375
774,0.0,-0.2884406664848224,-8.4375,0.5625,0.0535938571703392,0.9335827098919368,0.0893868444923876,0.1129999572938568,0.4234527687296417,0.4796906364387767,0.1725663716814159,1.0,-0.9987219733815746,-1.875
775,0.0,-0.9987311543562666,-1.875,0.125,0.0027543755731749,0.9191188694929342,0.0424869450096839,0.0539484731724569,0.1433224755700325,0.1623568307946628,0.0,1.0,-0.735071536216394,-2.5
776,0.0,-0.7344819677153795,-2.5,0.1666666666666666,0.4281461139540741,0.7515378221113882,0.5715511534972664,0.7190206113114891,0.250814332247557,0.28412445389066,0.3362831858407079,0.0,-0.8419606268070462,-3.125
777,0.0,-0.841857961676552,-3.125,0.2083333333333333,0.4113916861059105,0.9908977556109726,0.1839711686974429,0.2329710497957775,0.0684039087947882,0.0774884874247254,0.3650442477876106,1.0,-1.0,-0.0
778,0.3333333333333333,-1.0,-0.0,0.0,0.0,0.9985453034081462,0.1370957856284782,0.0277735877845504,0.0,0.0,0.0,0.0,0.04757069631400293,-8.75
779,0.0,0.0478793963214516,-8.75,0.5833333333333334,0.1610313861172095,0.9335827098919368,0.0916178381426364,0.1158297575576398,0.3876221498371335,0.4391014287401109,0.2256637168141592,1.0,-0.9994089200082367,-0.9375
780,0.6666666666666666,-0.9994091987911196,-0.9375,0.0625,0.0,0.9606816292601827,0.1179239500845816,0.1491965233053228,0.0423452768729641,0.0479690636438776,0.3650442477876106,1.0,-0.9900130180627793,-1.875
781,0.2222222222222222,-0.9900140906898292,-1.875,0.125,0.0,0.106359102244389,0.2742651204981735,0.2257809937760979,0.1140065146579804,0.0348329200614004,0.1858407079646017,0.0,-0.8150153403730556,-2.5
782,0.0,-0.8146207343938724,-2.5,0.1666666666666666,0.0707786272700192,0.7515378221113882,0.5692220941920615,0.7160664242229244,0.2312703583061889,0.2619848860550242,0.329646017699115,0.0,-1.0,-0.0
783,0.3333333333333333,-1.0,-0.0,0.0,0.0,0.9985453034081462,0.1370957856284782,0.0277735877845504,0.0,0.0,0.0,0.0,-0.47268273735797833,-3.125
784,0.0,-0.4719782534413091,-3.125,0.2083333333333333,0.0,0.0997921862011637,0.2579126725342617,0.2149077609500831,0.1856677524429967,0.1297772267485338,0.0862831858407079,0.0,-0.8256927396402728,-4.6875
785,0.0,-0.8259005148446121,-4.6875,0.3125,0.2407654290424062,0.0288029925187032,0.1214543136629973,0.1067136544807658,0.3745928338762215,0.3246054237021293,0.0044247787610619,0.0,-0.960454499779252,-1.875
786,0.0,-0.9599197184763062,-1.875,0.125,0.0410101276615164,0.8271820448877805,0.7821226311015225,0.9847293612197536,0.1433224755700325,0.1623568307946628,0.3982300884955752,0.0,-0.707920504920761,-2.5
787,0.0,-0.707639898969171,-2.5,0.1666666666666666,0.0601130638347642,0.7088528678304239,0.4411483488195347,0.5540975300508203,0.1172638436482084,0.132837407013815,0.2986725663716814,0.0,-0.8883776085395253,-1.875
788,0.0,-0.8879431389154734,-1.875,0.125,0.1428978780259158,0.6966749792186201,0.4057956802078992,0.5096763413356906,0.1368078175895765,0.1549769748494509,0.2676991150442477,0.0,-0.8872452772187217,-3.125
789,0.0,-0.8874799905469654,-3.125,0.2083333333333333,0.050745096492604,0.2245220282626766,0.0750447424550736,0.0621616522882407,0.1009771986970684,0.0444562522139567,0.1172566371681416,0.0,-0.8934509966419341,-3.125
790,0.0,-0.8928786833169842,-3.125,0.2083333333333333,0.0066293517408902,0.7088528678304239,0.436416680967908,0.5480958657551047,0.1270358306188925,0.143907190931633,0.2853982300884956,0.0,-0.849948105400127,-2.5
