,burst_allowance,drop_prob,current_qdelay,qdelay_old,accu_prob,measurement_start,tot_pkts,tot_bytes,length,len_bytes,drops,ecn,action,reward
0,0.0,-0.99998268075484,-1.5625,0.1041666666666666,0.0,0.7845386533665835,0.6480423643629409,0.81472151241111,0.0814332247557003,0.0922481993151493,0.3938053097345133,0.0,-0.15878476310705142,-6.875
1,0.0,-0.1588297148387801,-6.875,0.4583333333333333,0.0606037588626877,0.483458021612635,0.0302042217264458,0.0383689819062778,0.4201954397394137,0.4760007084661707,0.0862831858407079,1.0,-1.0,-0.0
2,0.3333333333333333,-1.0,-0.0,0.0,0.0,0.9985453034081462,0.1370957856284782,0.0277735877845504,0.0,0.0,0.0,0.0,1.0,-11.5625
3,0.0,0.7572602626373282,-11.5625,0.7708333333333334,0.0,0.9191188694929342,0.0594032704895927,0.075405200447295,0.1530944625407166,0.1734266147124808,0.1106194690265486,1.0,-0.5311316913527255,-9.6875
4,0.0,-0.5302630828919928,-9.6875,0.6458333333333334,0.0,0.6661263507896924,0.366495868984285,0.4617425516132764,0.3941368078175896,0.4429783130633289,0.2566371681415929,0.0,-1.0,-0.0
5,0.3333333333333333,-1.0,-0.0,0.0,0.0,0.9985453034081462,0.1370957856284782,0.0277735877845504,0.0,0.0,0.0,0.0,0.9658704110616787,-11.5625
6,0.0,0.7572602626373282,-11.5625,0.7708333333333334,0.0,0.9191188694929342,0.0594032704895927,0.075405200447295,0.1530944625407166,0.1734266147124808,0.1106194690265486,1.0,-1.0,-0.0
7,0.3333333333333333,-1.0,-0.0,0.0,0.0,0.9985453034081462,0.1370957856284782,0.0277735877845504,0.0,0.0,0.0,0.0,0.5614234963944701,-12.5
8,0.0,0.5470602233834068,-12.5,0.8333333333333334,0.0,0.9191188694929342,0.0586677780774228,0.0744722992614324,0.1986970684039088,0.2250856063289644,0.0862831858407079,1.0,-0.9998567974391817,-1.5625
9,0.0,-0.9998556690417186,-1.5625,0.1041666666666666,0.000146083416205,0.8271820448877805,0.7689573169236803,0.9680304299928144,0.1530944625407166,0.1734266147124808,0.3938053097345133,0.0,0.008991282268435583,-7.8125
10,0.0,0.010536299436421,-7.8125,0.5208333333333334,0.1524238007307419,0.1658769742310889,0.041579837701341,0.0527978950432264,0.1596091205211726,0.1808064706576927,0.0420353982300884,1.0,0.4690659760340137,-12.1875
11,0.0,0.4629802076818383,-12.1875,0.8125,0.1070133318315347,0.9191188694929342,0.0583980975262938,0.0741302354932829,0.2442996742671009,0.2767445979454481,0.0752212389380531,1.0,-0.27514351796078007,-1.5625
12,0.0,-0.2761114360932942,-1.5625,0.1041666666666666,0.1270393629869392,0.6479634247714048,0.3434014072421486,0.4326275763102805,0.0553745928338762,0.0627287755343015,0.2345132743362832,0.0,-0.13180645693813842,-4.6875
13,0.0,-0.1326624799970683,-4.6875,0.3125,0.0,0.1658769742310889,0.041923067493687,0.0532332489299623,0.1074918566775244,0.1217676230959971,0.0530973451327433,1.0,-0.6166171717476696,-4.0625
14,0.0,-0.617086074911529,-4.0625,0.2708333333333333,0.027181200610722,0.2137988362427265,0.0504057466473804,0.0425593667217976,0.2149837133550488,0.1829810682095485,0.0265486725663716,0.0,-0.8167774432798771,-0.625
15,0.0,-0.81640148539944,-0.625,0.0416666666666666,0.0230046520553521,0.7642560266001663,0.6026624825320551,0.7572215466174869,0.003257328990228,0.0036899279726059,0.3938053097345133,0.0,0.7928687257772729,-11.5625
16,0.0,0.7572602626373282,-11.5625,0.7708333333333334,0.0,0.9191188694929342,0.0594032704895927,0.075405200447295,0.1530944625407166,0.1734266147124808,0.1106194690265486,1.0,-0.9468378906228501,-2.8125
17,0.0,-0.947244077732251,-2.8125,0.1875,0.1106128942612008,0.483458021612635,0.013238863419059,0.0168500612190489,0.1498371335504886,0.1697366867398748,0.0,1.0,0.463549636434503,-12.1875
18,0.0,0.4629802076818383,-12.1875,0.8125,0.1070133318315347,0.9191188694929342,0.0583980975262938,0.0741302354932829,0.2442996742671009,0.2767445979454481,0.0752212389380531,1.0,-0.1079733305691919,-7.5
19,0.0,-0.1063874721538674,-7.5,0.5,0.0,0.1658769742310889,0.0409178945303881,0.0519582839759502,0.1954397394136807,0.2213956783563584,0.0287610619469026,1.0,-0.46674335947374246,-5.3125
20,0.0,-0.4667822655316633,-5.3125,0.3541666666666667,0.0,0.9908977556109726,0.1927235284022653,0.2440725739075416,0.3289902280130293,0.3726827252332034,0.4070796460176991,1.0,-1.0,-0.0
