,burst_allowance,drop_prob,current_qdelay,qdelay_old,accu_prob,measurement_start,tot_pkts,tot_bytes,length,len_bytes,drops,ecn
224,135000,6093.645345535059,470000,10000,0,67840000,2199,3295678,6,9000,27,1
225,135000,6093.645345535059,470000,10000,0,67890000,2215,3319678,4,6000,27,1
226,135000,6093.645345535059,470000,10000,0,67940000,2235,3349678,7,10500,27,1
227,120000,33035.67219251161,460000,20000,0,67940000,2235,3349678,3,4500,27,1
228,135000,6093.645345535059,470000,10000,0,67980000,2244,3363178,3,4500,27,1
229,135000,0.0,480000,0,0,68000000,2249,3370678,0,0,27,1
230,135000,6093.645345535059,470000,10000,0,68030000,2261,3388678,4,6000,27,1
231,120000,4810.901433347493,470000,10000,0,68030000,2266,3396178,1,1500,27,1
232,135000,6093.645345535059,470000,10000,0,68080000,2281,3418678,5,7500,27,1
233,120000,4810.901433347493,470000,10000,0,68080000,2283,3421678,3,4500,27,1
234,135000,13149.960387854913,460000,20000,0,68120000,2297,3442678,4,6000,27,1
235,120000,0.0,470000,10000,0,68120000,2303,3451678,2,3000,27,1
236,105000,0.0,470000,10000,0,68120000,2307,3457678,2,3000,27,1
237,135000,6093.645345535059,470000,10000,0,68190000,2321,3478678,6,9000,27,1
238,135000,6093.645345535059,470000,10000,0,68220000,2331,3493678,4,6000,27,1
239,120000,4810.901433347493,470000,10000,0,68220000,2340,3507178,5,7500,27,1
240,135000,6093.645345535059,470000,10000,0,68290000,2349,3520678,1,1500,27,1
241,135000,6093.645345535059,470000,10000,0,68310000,1643,298398,1,52,0,0
242,135000,6093.645345535059,470000,10000,0,68350000,2367,3547678,5,7500,27,1
243,135000,6093.645345535059,470000,10000,0,68380000,2378,3564178,6,9000,27,1
244,120000,4810.901433347493,470000,10000,0,68380000,2378,3564178,2,3000,27,1
245,135000,6093.645345535059,470000,10000,0,68420000,2395,3589678,7,10500,27,1
246,120000,4810.901433347493,470000,10000,0,68420000,2399,3595678,3,4500,27,1
247,135000,0.0,480000,0,0,68530000,2414,3618178,0,0,27,1
248,135000,6093.645345535059,470000,10000,0,68550000,1688,300738,5,260,0,0
249,135000,0.0,480000,0,0,68550000,2422,3630178,8,12000,27,1
250,135000,6093.645345535059,470000,10000,0,68580000,2429,3640678,1,1500,27,1
251,135000,6093.645345535059,470000,10000,0,68600000,2445,3664678,11,16500,27,1
252,120000,61260.44295167573,450000,30000,0,68600000,2449,3670678,7,10500,27,1
253,105000,0.0,480000,0,0,68600000,2451,3673678,0,0,27,1
254,75000,20206.275430174766,450000,30000,0,68600000,2467,3697678,4,6000,27,1
255,60000,0.0,470000,10000,0,68600000,2477,3712678,6,9000,27,1
256,45000,0.0,470000,10000,0,68600000,2487,3727678,3,4500,27,1
257,135000,13149.960387854913,460000,20000,0,68740000,2491,3733678,4,6000,27,1
258,135000,6093.645345535059,470000,10000,0,68760000,2501,3748678,4,6000,27,1
259,135000,6093.645345535059,470000,10000,0,68790000,2508,3759178,2,3000,27,1
260,135000,6093.645345535059,470000,10000,0,68810000,2518,3774178,5,7500,27,1
261,120000,0.0,480000,0,0,68810000,2518,3774178,0,0,27,1
262,135000,6093.645345535059,470000,10000,0,68850000,2529,3790678,5,7500,27,1
263,135000,6093.645345535059,470000,10000,0,68900000,2541,3808678,2,3000,27,1
264,135000,6093.645345535059,470000,10000,0,68920000,2549,3820678,3,4500,27,1
265,135000,6093.645345535059,470000,10000,0,68950000,2562,3840178,6,9000,27,1
266,120000,4810.901433347493,470000,10000,0,68950000,2567,3847678,3,4500,27,1
267,135000,13149.960387854913,460000,20000,0,69000000,1762,304586,1,52,0,0
268,135000,13149.960387854913,460000,20000,0,69000000,2583,3871678,12,18000,27,1
269,120000,0.0,470000,10000,0,69000000,2587,3877678,2,3000,27,1
270,135000,6093.645345535059,470000,10000,0,69040000,2604,3903178,12,18000,27,1
271,120000,33035.67219251161,460000,20000,0,69040000,2604,3903178,3,4500,27,1
272,135000,6093.645345535059,470000,10000,0,69090000,2615,3919678,2,3000,27,1
273,135000,13149.960387854913,460000,20000,0,69110000,2629,3940678,4,6000,27,1
274,120000,0.0,480000,0,0,69110000,2629,3940678,0,0,27,1
275,135000,6093.645345535059,470000,10000,0,69150000,2641,3958678,6,9000,27,1
276,135000,6093.645345535059,470000,10000,0,69200000,2653,3976678,7,10500,27,1
277,135000,6093.645345535059,470000,10000,0,69220000,2661,3988678,3,4500,27,1
278,135000,0.0,480000,0,0,69270000,2675,4009678,0,0,27,1
279,135000,6093.645345535059,470000,10000,0,69290000,2684,4023178,4,6000,27,1
280,135000,6093.645345535059,470000,10000,0,69350000,2717,4072678,7,10500,27,1
281,120000,33035.67219251161,460000,20000,0,69350000,2723,4081678,8,12000,27,1
282,105000,0.0,470000,10000,0,69350000,2728,4089178,9,13500,27,1
283,90000,0.0,470000,10000,0,69350000,2738,4104178,7,10500,27,1
284,75000,6735.26200668649,460000,20000,0,69350000,2741,4108678,6,9000,27,1
285,60000,0.0,470000,10000,0,69350000,2747,4117678,4,6000,27,1
286,135000,6093.645345535059,470000,10000,0,69470000,2758,4134178,6,9000,27,1
287,120000,4810.901433347493,470000,10000,0,69470000,2762,4140178,6,9000,27,1
288,135000,6093.645345535059,470000,10000,0,69510000,2769,4150678,2,3000,27,1
289,135000,6093.645345535059,470000,10000,0,69580000,2799,4195678,10,15000,27,1
290,120000,61260.44295167573,450000,30000,0,69670000,2841,4258678,4,6000,27,1
291,105000,0.0,460000,20000,0,69670000,2845,4264678,4,6000,27,1
292,90000,0.0,480000,0,0,69670000,2845,4264678,0,0,27,1
293,135000,6093.645345535059,470000,10000,0,69900000,2917,4372678,19,28500,27,1
294,120000,33035.67219251161,460000,20000,0,69900000,2917,4372678,10,15000,27,1
295,105000,263968.2397853819,440000,40000,0,69900000,2931,4393678,16,24000,27,1
296,90000,0.0,450000,30000,0,69900000,2936,4401178,17,25500,27,1
297,75000,8018.005918874057,440000,40000,0,69900000,2940,4407178,13,19500,27,1
298,135000,6093.645345535059,470000,10000,0,70050000,2976,4461178,10,15000,27,1
299,135000,6093.645345535059,470000,10000,0,70080000,2997,4492678,7,10500,27,1
300,135000,6093.645345535059,470000,10000,0,70180000,3031,4543678,10,15000,27,1
301,135000,6093.645345535059,470000,10000,0,70290000,3078,4614178,4,6000,27,1
302,135000,13149.960387854913,460000,20000,0,70320000,3103,4651678,8,12000,27,1
303,135000,6093.645345535059,470000,10000,0,70500000,3183,4771678,3,4500,27,1
304,135000,6093.645345535059,470000,10000,0,70530000,3196,4791178,4,6000,27,1
305,135000,6093.645345535059,470000,10000,0,70560000,3221,4828678,16,24000,27,1
306,135000,6093.645345535059,470000,10000,0,70690000,3294,4938178,14,21000,27,1
307,135000,6093.645345535059,470000,10000,0,70810000,3351,5023678,11,16500,27,1
308,135000,6093.645345535059,470000,10000,0,70840000,3374,5058178,10,15000,27,1
309,135000,6093.645345535059,470000,10000,0,70910000,3412,5115178,3,4500,27,1
310,135000,6093.645345535059,470000,10000,0,70930000,3436,5151178,10,15000,27,1
311,135000,6093.645345535059,470000,10000,0,71070000,3506,5256178,1,1500,27,1
312,135000,6093.645345535059,470000,10000,0,71130000,3556,5331178,14,21000,27,1
313,135000,6093.645345535059,470000,10000,0,71230000,3629,5440678,14,21000,27,1
314,135000,13149.960387854913,460000,20000,0,71310000,3668,5499178,7,10500,27,1
315,135000,6093.645345535059,470000,10000,0,71360000,3686,5526178,1,1500,27,1
316,135000,6093.645345535059,470000,10000,0,71390000,3719,5575678,9,13500,27,1
317,135000,6093.645345535059,470000,10000,0,71460000,3777,5662678,10,15000,27,1
318,135000,6093.645345535059,470000,10000,0,71530000,3813,5716678,10,15000,27,1
319,135000,6093.645345535059,470000,10000,0,71650000,3879,5815678,12,18000,27,1
320,120000,4810.901433347493,470000,10000,0,71650000,3903,5851678,11,16500,27,1
321,105000,31752.928280324042,460000,20000,0,71650000,3908,5859178,8,12000,27,1
322,135000,6093.645345535059,470000,10000,0,71710000,3940,5907178,11,16500,27,1
323,105000,3528.1575211599265,470000,10000,0,71710000,3957,5932678,13,19500,27,1
324,135000,6093.645345535059,470000,10000,0,71780000,3976,5961178,11,16500,27,1
325,120000,4810.901433347493,470000,10000,0,71780000,3984,5973178,2,3000,27,1
326,135000,6093.645345535059,470000,10000,0,71850000,4014,6018178,6,9000,27,1
327,135000,13149.960387854913,460000,20000,0,71880000,4040,6057178,9,13500,27,1
328,135000,6093.645345535059,470000,10000,0,71980000,4103,6151678,13,19500,27,1
329,120000,33035.67219251161,460000,20000,0,71980000,4121,6178678,15,22500,27,1
330,105000,38167.13725137717,460000,20000,0,71980000,4122,6180178,4,6000,27,1
331,90000,43298.602310242735,460000,20000,0,71980000,4152,6225178,17,25500,27,1
332,75000,48430.06736910829,460000,20000,0,71980000,4153,6226678,2,3000,27,1
333,135000,6093.645345535059,470000,10000,0,72090000,4184,6273178,9,13500,27,1
334,135000,6093.645345535059,470000,10000,0,72120000,4208,6309178,10,15000,27,1
335,120000,4810.901433347493,470000,10000,0,72120000,4237,6352678,22,33000,27,1
336,105000,31752.928280324042,460000,20000,0,72120000,4241,6358678,10,15000,27,1
337,90000,36884.393339189606,460000,20000,0,72120000,4250,6372178,10,15000,27,1
338,75000,0.0,470000,10000,0,72120000,4269,6400678,15,22500,27,1
339,60000,6735.26200668649,460000,20000,0,72120000,4271,6403678,9,13500,27,1
340,135000,6093.645345535059,470000,10000,0,72250000,4303,6451678,5,7500,27,1
341,135000,6093.645345535059,470000,10000,0,72280000,4326,6486178,14,21000,27,1
342,135000,6093.645345535059,470000,10000,0,72380000,4386,6576178,3,4500,27,1
343,135000,6093.645345535059,470000,10000,0,72400000,4412,6615178,13,19500,27,1
344,120000,4810.901433347493,470000,10000,0,72400000,4427,6637678,13,19500,27,1
345,105000,31752.928280324042,460000,20000,0,72400000,4444,6663178,18,27000,27,1
346,90000,36884.393339189606,460000,20000,0,72400000,4462,6690178,28,42000,27,1
347,75000,42015.85839805516,460000,20000,0,72400000,4470,6702178,25,37500,27,1
